1186382079;0.567392672340364;2.79226582603581;0.999914340285732;0.0123923448914613;0.00419445914903619;0.000249246925394707;295.82580566;284.69010162
1186713161;0.523744415073045;2.80071406986591;0.999902646592121;0.0131841023288336;0.00455800096979791;8.07191803850124E-05;296.05836487;284.15833282
1186878674;0.605542065269438;2.85179685567822;0.999889472152062;0.0140352118863814;0.00485877298531241;0.000466105378663165;296.06739807;283.96904755
1187209750;0.692265312941538;3.04982055696105;0.999891260233563;0.0139113001347915;0.00482800113159416;0.000795299769586727;296.0436554;283.80543518
1187375318;0.695675841172975;3.12031657790981;0.999894132821506;0.0137280357693395;0.00470957225839425;0.0010177951323711;295.98788452;283.971138
1187540825;0.686872571861212;3.18125497806669;0.999886356362723;0.0142853118982599;0.00466260668841103;0.00116071117923494;295.98612976;284.22045898
1187706388;0.66605882594772;3.11953800038264;0.999886356362723;0.0142853118982599;0.00466260668841103;0.00116071117923494;295.93818665;284.29607391
1187871901;0.665347335940427;3.02668375701145;0.99988372811416;0.014525463238224;0.00446129238652675;0.00124192623673151;295.85780334;284.12113953
1188037414;0.647474807127452;2.9985241842461;0.999880839625642;0.0147847070878908;0.00420451269987803;0.0013554819559922;295.78637695;283.94572449
1188202983;0.617575199494355;3.06367218556096;0.999878797569428;0.0149878978254925;0.00399247570079959;0.0013619745774575;295.77902222;283.9506073
1188368496;0.591009186633349;3.12900317276536;0.999878797569428;0.0149878978254925;0.00399247570079959;0.0013619745774575;295.70924377;283.98699188
1188534058;0.588268765452173;3.12718458073504;0.999875132976118;0.0152658674069168;0.00388774920652227;0.00122294886485202;295.65905762;283.87297821
1188699572;0.56227139486448;3.11363332173759;0.999873106042619;0.0154240532342492;0.00381649512251946;0.00119398448976416;295.69786072;283.69873047
1188865140;0.543601124175462;3.15609774223031;0.999877734674701;0.0150836698277766;0.00386117785499716;0.00140231516205676;295.64945984;283.71086884
1189030654;0.558089528089441;3.22099971839599;0.999881376770936;0.0148384313969546;0.00388580253257447;0.00141272407025643;295.67002869;283.85730743
1189196167;0.540057878999527;3.21647841215917;0.999881376770936;0.0148384313969546;0.00388580253257447;0.00141272407025643;295.75805664;283.81933594
